type,breed,age_months,weight,health_status,vaccinated,country,price
Fish,Tetrapturus belone,9,16.79,2,0,Greece,205.57
Fish,Tetrapturus belone,45,18.84,0,0,Italy,107.85
Fish,Tetrapturus belone,17,16.7,1,0,Italy,164.09
Fish,Tetrapturus belone,5,23.89,2,1,Italy,234.87
Fish,Tetrapturus belone,31,21.38,1,1,Italy,167.92
Fish,Tetrapturus belone,2,22.77,2,1,Greece,267.15
Fish,Tetrapturus belone,32,17.24,0,1,Italy,162.43
Fish,Tetrapturus belone,56,22.9,1,1,Italy,138.64
Fish,Tetrapturus belone,11,16.61,1,1,Greece,176.17
Fish,Trigloporus lastoviza,20,0.56,0,1,Greece,21.07
Fish,Trigloporus lastoviza,59,0.59,2,1,Greece,26.88
Fish,Trigloporus lastoviza,20,0.51,2,1,Italy,26.7
Fish,Trigloporus lastoviza,16,0.43,1,1,Greece,23.12
Fish,Trigloporus lastoviza,7,0.55,1,1,Turkey,23.89
Fish,Trigloporus lastoviza,42,0.55,0,1,Italy,20.37
Fish,Trigloporus lastoviza,26,0.54,1,1,Italy,23.87
Fish,Trigloporus lastoviza,19,0.5,1,1,Turkey,25.46
Fish,Trigloporus lastoviza,19,0.58,1,1,Italy,26.54
Fish,Trigloporus lastoviza,13,0.52,1,1,Turkey,21.68
Fish,Trigloporus lastoviza,44,0.54,1,1,Italy,23.63
Fish,Trigloporus lastoviza,28,0.56,0,1,Greece,16.39
Fish,Trigloporus lastoviza,5,0.48,1,1,Turkey,30.44
Fish,Trigloporus lastoviza,8,0.59,2,0,Greece,26.29
Fish,Trigloporus lastoviza,3,0.49,2,1,Greece,30.85
Fish,Trigloporus lastoviza,23,0.54,1,1,Turkey,23.7
Fish,Trigloporus lastoviza,12,0.43,0,0,Turkey,20.95
Fish,Trigloporus lastoviza,29,0.58,2,1,Greece,21.2
Fish,Trigloporus lastoviza,15,0.46,2,1,Greece,25.48
Fish,Trigloporus lastoviza,9,0.57,1,1,Greece,28.18
Fish,Trigloporus lastoviza,39,0.57,2,1,Turkey,26.79
Fish,Trigloporus lastoviza,51,0.55,0,1,Italy,20.0
Fish,Trigloporus lastoviza,12,0.57,0,1,Turkey,21.04
Fish,Trigloporus lastoviza,45,0.56,1,1,Turkey,22.13
Fish,Trigloporus lastoviza,4,0.53,1,1,Greece,27.93
Fish,Trigloporus lastoviza,10,0.46,0,1,Italy,21.13
Fish,Trigloporus lastoviza,11,0.6,2,1,Greece,29.87
Fish,Trigloporus lastoviza,22,0.51,1,1,Greece,23.79
Fish,Trigloporus lastoviza,52,0.49,2,1,Italy,22.19
Fish,Trigloporus lastoviza,5,0.56,1,1,Turkey,29.27
Fish,Trigloporus lastoviza,6,0.45,1,1,Italy,27.39
Fish,Trigloporus lastoviza,20,0.58,0,1,Turkey,20.75
Fish,Trigloporus lastoviza,60,0.41,1,1,Turkey,21.84
Fish,Trigloporus lastoviza,39,0.46,1,1,Italy,19.5
Fish,Trigloporus lastoviza,49,0.49,2,0,Italy,21.06
Fish,Trigloporus lastoviza,50,0.5,0,1,Greece,18.97
Fish,Trigloporus lastoviza,8,0.43,0,1,Italy,26.49
Fish,Trigloporus lastoviza,53,0.51,1,1,Turkey,23.92
Fish,Trigloporus lastoviza,5,0.55,1,0,Turkey,30.54
Fish,Trigloporus lastoviza,51,0.55,2,1,Greece,26.18
Fish,Trigloporus lastoviza,5,0.59,1,0,Greece,29.85
Fish,Trigloporus lastoviza,49,0.42,1,1,Greece,19.23
Fish,Trigloporus lastoviza,22,0.55,1,1,Greece,26.48
Fish,Trigloporus lastoviza,6,0.51,1,1,Greece,25.9
Fish,Trigloporus lastoviza,17,0.43,0,1,Greece,20.35
Fish,Trigloporus lastoviza,7,0.54,1,1,Turkey,24.03
Fish,Trigloporus lastoviza,20,0.49,1,0,Greece,20.41
Fish,Trigloporus lastoviza,9,0.57,1,0,Italy,25.44
Fish,Trigloporus lastoviza,60,0.41,0,1,Turkey,17.17
Fish,Trigloporus lastoviza,6,0.59,2,1,Italy,26.56
Fish,Trigloporus lastoviza,50,0.59,2,1,Turkey,21.74
Fish,Trigloporus lastoviza,60,0.58,1,1,Greece,18.15
Fish,Trigloporus lastoviza,4,0.41,2,1,Turkey,33.25
Fish,Trigloporus lastoviza,13,0.56,2,0,Italy,22.92
Fish,Trigloporus lastoviza,2,0.45,1,1,Turkey,32.52
Fish,Trigloporus lastoviza,2,0.49,1,1,Italy,31.74
Fish,Trigloporus lastoviza,39,0.41,1,1,Italy,22.42
Fish,Trigloporus lastoviza,12,0.43,2,1,Turkey,25.7
Fish,Trigloporus lastoviza,7,0.59,1,1,Greece,26.09
Fish,Trigloporus lastoviza,22,0.58,1,1,Turkey,22.84
Fish,Trigloporus lastoviza,12,0.42,1,1,Turkey,26.79
Fish,Trigloporus lastoviza,40,0.46,1,1,Turkey,18.16
Fish,Trigloporus lastoviza,15,0.41,0,1,Italy,22.86
Fish,Trigloporus lastoviza,46,0.56,0,1,Italy,20.71
Fish,Trigloporus lastoviza,20,0.6,1,1,Turkey,22.61
Fish,Trigloporus lastoviza,22,0.55,1,1,Greece,25.59
Fish,Trigloporus lastoviza,57,0.45,0,1,Greece,18.9
Fish,Trigloporus lastoviza,5,0.45,1,0,Turkey,25.93
Fish,Trigloporus lastoviza,16,0.56,1,1,Italy,22.4
Fish,Trigloporus lastoviza,57,0.51,1,0,Turkey,21.72
Fish,Trigloporus lastoviza,13,0.48,1,1,Greece,23.55
Fish,Trigloporus lastoviza,42,0.48,2,1,Italy,21.56
Fish,Trigloporus lastoviza,4,0.55,2,1,Greece,31.42
Fish,Trigloporus lastoviza,7,0.49,0,1,Italy,21.62
Fish,Trigloporus lastoviza,51,0.58,1,1,Italy,21.52
Fish,Trigloporus lastoviza,8,0.54,1,1,Turkey,27.79
Fish,Trigloporus lastoviza,6,0.57,0,1,Italy,26.71
Fish,Trigloporus lastoviza,21,0.46,1,0,Greece,21.69
Fish,Trigloporus lastoviza,37,0.42,1,1,Greece,23.35
Fish,Trigloporus lastoviza,38,0.59,2,1,Greece,26.2
Fish,Trigloporus lastoviza,3,0.45,2,1,Turkey,34.05
Fish,Trigloporus lastoviza,22,0.57,0,1,Turkey,20.66
Fish,Trigloporus lastoviza,5,0.49,1,1,Turkey,32.44
Fish,Trigloporus lastoviza,6,0.59,0,1,Italy,21.08
Fish,Trigloporus lastoviza,21,0.49,2,1,Turkey,28.2
Fish,Trigloporus lastoviza,21,0.41,2,1,Turkey,25.48
Fish,Trigloporus lastoviza,23,0.43,1,1,Italy,23.0
Fish,Trigloporus lastoviza,58,0.52,1,1,Greece,23.25
Fish,Trigloporus lastoviza,48,0.55,2,1,Greece,23.09
Fish,Trigloporus lastoviza,9,0.53,1,1,Turkey,23.2
Fish,Trigloporus lastoviza,21,0.44,1,1,Turkey,25.36
Fish,Trigloporus lastoviza,18,0.42,1,1,Turkey,24.3
Fish,Trigloporus lastoviza,2,0.58,1,1,Greece,28.67
Fish,Trigloporus lastoviza,5,0.6,0,1,Turkey,28.21
Fish,Trigloporus lastoviza,21,0.48,2,1,Turkey,25.76
Fish,Trigloporus lastoviza,21,0.49,1,1,Greece,22.08
Fish,Trigloporus lastoviza,51,0.58,1,1,Italy,18.56
Fish,Trigloporus lastoviza,8,0.56,1,1,Italy,25.61
Fish,Trigloporus lastoviza,8,0.42,1,1,Turkey,27.22
Fish,Trigloporus lastoviza,16,0.5,2,1,Turkey,25.52
Fish,Trigloporus lastoviza,8,0.44,0,1,Greece,25.88
Fish,Trigloporus lastoviza,4,0.57,1,1,Greece,32.16
Fish,Trigloporus lastoviza,47,0.58,1,1,Turkey,20.07
Fish,Trigloporus lastoviza,59,0.55,0,1,Italy,18.65
Fish,Trigloporus lastoviza,17,0.52,2,1,Turkey,28.45
Fish,Trigloporus lastoviza,55,0.45,2,1,Greece,24.6
Fish,Trigloporus lastoviza,20,0.59,2,1,Turkey,25.42
Fish,Trigloporus lastoviza,5,0.4,1,1,Italy,31.99
Fish,Trigloporus lastoviza,5,0.44,1,1,Italy,29.84
Fish,Trigloporus lastoviza,52,0.51,2,1,Turkey,25.22
Fish,Trigloporus lastoviza,7,0.59,1,0,Greece,22.2
Fish,Trigloporus lastoviza,4,0.45,0,1,Italy,29.73
Fish,Trigloporus lastoviza,3,0.52,1,1,Turkey,30.93
Fish,Trigloporus lastoviza,12,0.42,1,1,Greece,23.41
Fish,Trigloporus lastoviza,3,0.51,1,1,Italy,29.61
Fish,Trigloporus lastoviza,17,0.43,0,1,Turkey,21.7
Fish,Trigloporus lastoviza,13,0.5,2,1,Greece,26.06
Fish,Trigloporus lastoviza,19,0.42,1,1,Italy,25.81
Fish,Trigloporus lastoviza,45,0.55,1,1,Turkey,19.14
Fish,Trigloporus lastoviza,33,0.51,2,0,Greece,19.3
Fish,Trigloporus lastoviza,37,0.47,1,1,Turkey,19.6
Fish,Trigloporus lastoviza,33,0.52,1,1,Turkey,20.22
Fish,Trigloporus lastoviza,15,0.51,0,1,Greece,23.84
Fish,Trigloporus lastoviza,5,0.59,1,1,Greece,29.05
Fish,Trigloporus lastoviza,40,0.56,2,1,Greece,23.63
Fish,Trigloporus lastoviza,59,0.59,0,1,Greece,18.91
Monkey,Bald Uakari,30,2.74,2,1,Brazil,13413.73
Monkey,Bald Uakari,11,3.21,0,0,Colombia,12407.52
Monkey,Bald Uakari,45,3.01,2,0,Brazil,10720.4
Monkey,Bald Uakari,8,2.51,0,1,Colombia,11478.05
Monkey,Bald Uakari,13,3.42,1,1,Colombia,13441.81
Monkey,Bald Uakari,26,2.77,2,0,Colombia,10329.82
Monkey,Bald Uakari,39,3.6,1,1,Colombia,10885.95
Monkey,Bald Uakari,28,3.57,1,1,Brazil,13507.5
Monkey,Bald Uakari,60,3.5,1,0,Brazil,10928.23
Monkey,Bald Uakari,11,2.81,1,1,Colombia,12142.05
Monkey,Bald Uakari,30,3.19,1,1,Brazil,12601.47
Monkey,Bald Uakari,16,3.58,2,1,Brazil,13106.21
Monkey,Bald Uakari,48,3.31,2,1,Brazil,14235.63
Monkey,Bald Uakari,9,2.61,2,1,Brazil,15716.02
Monkey,Bald Uakari,2,3.05,0,1,Brazil,14438.86
Monkey,Bald Uakari,18,2.74,1,1,Brazil,13269.12
Monkey,Bald Uakari,18,3.19,1,1,Colombia,14704.61
Monkey,Bald Uakari,11,2.65,0,1,Brazil,11087.18
Monkey,Bald Uakari,28,3.34,1,1,Colombia,13131.53
Monkey,Bald Uakari,5,2.54,1,1,Brazil,16508.22
Monkey,Bald Uakari,14,3.1,1,1,Brazil,12851.27
Monkey,Bald Uakari,31,2.81,2,1,Colombia,12146.17
Monkey,Bald Uakari,51,3.55,2,1,Colombia,12607.5
Monkey,Bald Uakari,17,2.75,0,1,Brazil,13911.54
Monkey,Bald Uakari,20,3.01,1,1,Colombia,12088.06
Monkey,Bald Uakari,29,3.38,1,1,Brazil,9369.54
Monkey,Bald Uakari,19,3.34,1,1,Colombia,10354.6
Monkey,Bald Uakari,34,2.76,1,1,Brazil,13573.09
Monkey,Bald Uakari,4,3.14,1,1,Brazil,14975.11
Monkey,Bald Uakari,10,2.44,1,1,Brazil,14334.35
Monkey,Bald Uakari,53,2.52,0,1,Colombia,7883.35
Monkey,Bald Uakari,48,3.29,1,1,Colombia,9237.19
Monkey,Bald Uakari,12,3.1,1,0,Colombia,11061.33
Monkey,Bald Uakari,28,2.92,2,1,Colombia,11190.0
Monkey,Bald Uakari,25,2.67,1,1,Brazil,12114.23
Monkey,Bald Uakari,32,2.45,0,0,Brazil,9416.7
Monkey,Bald Uakari,38,2.86,1,1,Brazil,12446.09
Monkey,Bald Uakari,12,3.09,2,0,Colombia,12614.24
Monkey,Bald Uakari,8,2.56,1,1,Colombia,13708.95
Monkey,Bald Uakari,28,2.72,2,1,Colombia,12700.28
Monkey,Bald Uakari,10,2.49,1,1,Brazil,12386.82
Monkey,Bald Uakari,55,3.13,2,0,Brazil,9292.87
Monkey,Bald Uakari,55,2.59,1,1,Colombia,9760.49
Monkey,Bald Uakari,57,3.35,0,1,Brazil,9062.75
Monkey,Bald Uakari,30,2.62,1,1,Colombia,8159.01
Monkey,Bald Uakari,14,2.65,1,1,Brazil,14173.92
Monkey,Bald Uakari,19,2.41,2,1,Colombia,12176.15
Monkey,Bald Uakari,9,3.01,1,1,Colombia,11260.45
Monkey,Bald Uakari,19,3.54,2,1,Brazil,16438.44
Monkey,Bald Uakari,18,3.23,2,1,Colombia,12708.07
Monkey,Bald Uakari,20,3.51,2,1,Colombia,15602.65
Monkey,Bald Uakari,12,2.41,1,1,Brazil,12854.92
Monkey,Bald Uakari,9,3.15,0,1,Colombia,11341.4
Monkey,Bald Uakari,26,2.58,1,1,Brazil,9346.89
Monkey,Bald Uakari,3,3.47,1,1,Colombia,16943.27
Monkey,Bald Uakari,8,3.13,0,1,Brazil,11267.58
Monkey,Bald Uakari,21,2.47,1,0,Colombia,11230.22
Monkey,Bald Uakari,4,3.17,1,1,Brazil,18479.09
Monkey,Bald Uakari,35,3.24,2,1,Brazil,13948.26
Monkey,Bald Uakari,44,3.01,2,1,Colombia,11104.61
Monkey,Bald Uakari,3,2.94,1,1,Brazil,13974.79
Monkey,Bald Uakari,23,3.21,1,1,Colombia,10617.48
Monkey,Bald Uakari,17,3.45,1,1,Colombia,13161.12
Monkey,Bald Uakari,35,3.36,1,1,Colombia,12306.17
Monkey,Bald Uakari,7,2.55,1,1,Colombia,13839.01
Monkey,Bald Uakari,3,2.66,0,1,Colombia,14429.97
Monkey,Bald Uakari,31,2.46,1,1,Brazil,14089.45
Monkey,Bald Uakari,57,2.81,1,1,Colombia,8232.01
Monkey,Bald Uakari,22,3.08,1,1,Brazil,12188.42
Monkey,Bald Uakari,23,2.76,0,1,Colombia,10224.54
Monkey,Bald Uakari,7,2.62,0,1,Brazil,13705.73
Monkey,Bald Uakari,53,3.27,1,1,Colombia,11886.95
Monkey,Bald Uakari,57,2.85,1,1,Colombia,9376.98
Monkey,Bald Uakari,44,3.14,0,0,Colombia,8901.12
Monkey,Bald Uakari,11,3.41,0,1,Colombia,9288.0
Monkey,Bald Uakari,13,2.77,1,1,Brazil,14975.84
Monkey,Bald Uakari,14,3.17,0,1,Brazil,13026.96
Monkey,Bald Uakari,4,3.36,1,1,Colombia,16473.2
Monkey,Bald Uakari,10,3.19,1,1,Brazil,16546.42
Monkey,Bald Uakari,15,2.5,2,1,Brazil,13568.18
Monkey,Bald Uakari,8,3.15,1,1,Colombia,14203.94
Monkey,Bald Uakari,21,2.87,1,0,Colombia,9894.76
Monkey,Bald Uakari,4,2.71,0,1,Brazil,15286.32
Monkey,Bald Uakari,12,3.58,0,1,Brazil,12163.81
Monkey,Bald Uakari,6,2.61,2,1,Brazil,17102.76
Monkey,Bald Uakari,10,3.1,1,1,Colombia,12083.39
Monkey,Bald Uakari,18,3.32,0,1,Colombia,13319.79
Monkey,Bald Uakari,30,2.4,1,1,Brazil,9888.39
Monkey,Bald Uakari,38,3.0,0,1,Colombia,9880.78
Monkey,Bald Uakari,51,3.16,2,1,Colombia,11245.84
Monkey,Bald Uakari,22,2.54,1,0,Brazil,14032.24
Monkey,Bald Uakari,8,2.78,1,1,Brazil,15214.82
Monkey,Bald Uakari,13,2.87,2,1,Brazil,13004.85
Monkey,Bald Uakari,5,2.5,0,1,Colombia,12314.86
Monkey,Bald Uakari,4,3.41,1,1,Brazil,18291.65
Monkey,Bald Uakari,6,3.21,0,0,Brazil,10047.08
Monkey,Bald Uakari,11,2.89,0,1,Brazil,12872.08
Monkey,Bald Uakari,8,2.98,2,1,Brazil,18492.74
Monkey,Bald Uakari,10,2.44,1,1,Colombia,11390.54
Monkey,Bald Uakari,45,3.51,0,1,Brazil,11350.16
Monkey,Bald Uakari,4,2.96,2,1,Colombia,15738.97
Monkey,Bald Uakari,21,3.49,2,1,Colombia,15104.26
Monkey,Bald Uakari,31,2.49,0,1,Brazil,11689.01
Monkey,Bald Uakari,4,2.81,2,1,Brazil,16946.08
Monkey,Bald Uakari,5,3.16,2,1,Colombia,15926.44
Monkey,Bald Uakari,5,3.57,1,1,Brazil,15913.43
Monkey,Bald Uakari,24,3.35,0,1,Brazil,10287.4
Monkey,Bald Uakari,29,3.15,2,0,Brazil,10844.01
Monkey,Bald Uakari,15,3.48,1,1,Brazil,11872.7
Monkey,Bald Uakari,12,3.42,1,1,Brazil,15175.58
Monkey,Bald Uakari,6,3.24,0,1,Brazil,12077.53
Monkey,Bald Uakari,56,3.34,0,1,Brazil,10607.08
Monkey,Bald Uakari,12,3.28,0,1,Colombia,8120.08
Monkey,Bald Uakari,17,3.28,2,1,Brazil,16470.74
Monkey,Bald Uakari,44,2.63,2,1,Brazil,14106.68
Monkey,Bald Uakari,30,3.41,1,1,Brazil,12921.43
Monkey,Bald Uakari,5,2.99,1,1,Brazil,14590.55
Monkey,Bald Uakari,19,3.32,0,1,Brazil,12670.72
Monkey,Bald Uakari,37,3.23,2,1,Brazil,12393.41
Monkey,Bald Uakari,27,3.51,1,1,Brazil,11672.66
Monkey,Bald Uakari,20,3.33,0,1,Colombia,13214.65
Monkey,Bald Uakari,45,2.78,1,1,Colombia,11927.59
Monkey,Bald Uakari,15,3.21,2,1,Colombia,12158.08
Monkey,Bald Uakari,23,3.11,0,0,Brazil,7889.32
Monkey,Bald Uakari,4,3.18,1,1,Colombia,17163.47
Monkey,Bald Uakari,4,2.56,0,1,Colombia,12819.12
Monkey,Bald Uakari,22,3.49,1,0,Brazil,12832.5
Monkey,Bald Uakari,4,2.96,0,1,Colombia,14886.06
Monkey,Bald Uakari,5,2.7,2,1,Brazil,16342.01
Monkey,Bald Uakari,50,3.2,1,1,Brazil,9533.73
Monkey,Bald Uakari,12,3.1,1,1,Brazil,11706.72
Monkey,Bald Uakari,60,3.32,2,1,Brazil,14856.94
Monkey,Bald Uakari,31,2.83,1,1,Colombia,12614.82
Monkey,Bald Uakari,37,3.5,1,1,Brazil,9260.34
Monkey,Bald Uakari,5,2.99,0,1,Brazil,16884.68
Monkey,Bald Uakari,17,3.48,1,1,Brazil,12783.72
Monkey,Bald Uakari,22,3.41,2,0,Colombia,9893.23
Monkey,Bald Uakari,3,2.71,2,1,Colombia,17038.28
Monkey,Bald Uakari,38,3.5,2,1,Brazil,12883.01
Monkey,Bald Uakari,7,2.78,0,1,Brazil,11550.03
Monkey,Bald Uakari,55,2.57,2,1,Brazil,11627.9
Monkey,Bald Uakari,59,2.55,0,1,Colombia,7813.46
Monkey,Bald Uakari,41,3.43,2,1,Colombia,10843.31
Monkey,Bald Uakari,18,2.98,2,1,Colombia,14879.58
Monkey,Bald Uakari,9,3.01,0,1,Brazil,14600.86
Monkey,Bald Uakari,41,2.98,0,1,Colombia,10887.42
Monkey,Bald Uakari,42,2.65,1,0,Brazil,9669.8
Monkey,Bald Uakari,2,2.91,1,1,Brazil,16926.87
Monkey,Bald Uakari,23,2.56,2,1,Colombia,15583.22
Monkey,Bald Uakari,57,2.73,2,1,Colombia,10350.35
Monkey,Bald Uakari,8,2.84,2,0,Brazil,12585.53
Monkey,Bald Uakari,41,3.07,2,0,Brazil,13103.72
Monkey,Bald Uakari,3,3.05,2,1,Colombia,15014.07
Monkey,Bald Uakari,20,2.74,1,0,Colombia,10013.19
Monkey,Bald Uakari,4,3.09,0,1,Colombia,15145.85
Monkey,Bald Uakari,9,3.39,2,1,Brazil,15176.88
Monkey,Bald Uakari,11,2.74,1,0,Colombia,12992.9
Monkey,Bald Uakari,5,3.55,0,0,Colombia,10288.92
Monkey,Bald Uakari,12,2.83,2,1,Colombia,15716.11
Monkey,Bald Uakari,57,3.47,1,1,Colombia,10628.42
Monkey,Bald Uakari,19,2.88,1,0,Colombia,9427.36
Monkey,Bald Uakari,13,2.78,1,1,Colombia,11276.97
Monkey,Bald Uakari,3,3.49,2,1,Brazil,20449.27
Monkey,Bald Uakari,4,2.62,1,1,Colombia,13952.95
Monkey,Bald Uakari,10,2.55,2,1,Colombia,13412.68
Monkey,Bald Uakari,53,3.17,2,1,Colombia,14022.56
Monkey,Bald Uakari,41,3.34,1,1,Colombia,12855.98
Monkey,Bald Uakari,50,3.11,0,1,Colombia,7647.41
Monkey,Bald Uakari,8,3.41,2,1,Colombia,12174.35
Monkey,Bald Uakari,3,2.5,1,1,Colombia,13540.5
Monkey,Bald Uakari,35,2.56,1,1,Brazil,12951.67
Monkey,Bald Uakari,45,2.66,1,1,Brazil,12599.84
Monkey,Bald Uakari,11,2.86,1,1,Brazil,16462.46
Monkey,Bald Uakari,7,2.95,1,1,Brazil,15258.2
Monkey,Bald Uakari,58,3.1,1,1,Colombia,11129.48
Monkey,Bald Uakari,44,3.33,1,1,Colombia,8708.07
Monkey,Bald Uakari,5,3.5,2,1,Colombia,17996.15
Monkey,Bald Uakari,10,2.43,2,1,Brazil,17255.41
Monkey,Bald Uakari,17,3.45,1,1,Brazil,15059.2
Monkey,Bald Uakari,7,2.87,2,1,Colombia,15186.54
Monkey,Bald Uakari,6,2.72,2,1,Colombia,14520.45
Monkey,Bald Uakari,57,3.48,2,0,Brazil,9462.09
Monkey,Bald Uakari,22,2.55,1,1,Brazil,14434.12
Monkey,Bald Uakari,33,3.34,1,1,Colombia,9248.99
Monkey,Bald Uakari,42,2.95,2,1,Brazil,13006.39
Monkey,Bald Uakari,16,2.79,2,1,Brazil,12778.04
Monkey,Bald Uakari,45,3.09,0,1,Brazil,10745.21
Monkey,Bald Uakari,54,2.76,2,1,Brazil,13359.37
Monkey,Bald Uakari,13,2.63,1,1,Brazil,11884.16
Monkey,Bald Uakari,51,3.36,2,1,Colombia,14361.1
Monkey,Bald Uakari,7,3.5,1,1,Colombia,14936.39
Monkey,Bald Uakari,20,2.89,1,1,Colombia,12085.97
Monkey,Bald Uakari,29,3.13,1,0,Colombia,8557.23
Monkey,Bald Uakari,10,3.58,0,1,Colombia,12785.94
Monkey,Bald Uakari,13,3.04,2,1,Brazil,13766.47
Monkey,Bald Uakari,22,3.05,1,1,Colombia,13146.24
Monkey,Bald Uakari,56,2.62,1,0,Colombia,8533.44
Monkey,Bald Uakari,2,3.45,1,1,Brazil,14025.18
Monkey,Bald Uakari,38,2.98,2,1,Colombia,13294.92
Monkey,Emperor Tamarin,4,0.43,2,1,Peru,4021.69
Monkey,Emperor Tamarin,28,0.42,1,1,Brazil,2581.34
Monkey,Emperor Tamarin,3,0.48,2,1,Brazil,4296.23
Monkey,Emperor Tamarin,18,0.47,2,1,Peru,2883.28
Monkey,Emperor Tamarin,27,0.45,0,1,Peru,2061.12
Monkey,Emperor Tamarin,16,0.57,1,1,Brazil,3315.49
Monkey,Emperor Tamarin,7,0.52,2,1,Peru,4002.24
Monkey,Emperor Tamarin,12,0.43,1,0,Brazil,3315.65
Monkey,Emperor Tamarin,9,0.43,0,1,Brazil,3298.42
Monkey,Emperor Tamarin,39,0.43,2,1,Peru,3486.61
Monkey,Emperor Tamarin,40,0.59,0,0,Brazil,1938.36
Monkey,Emperor Tamarin,4,0.55,2,1,Peru,4302.38
Monkey,Emperor Tamarin,4,0.56,1,1,Peru,2992.54
Monkey,Emperor Tamarin,40,0.47,1,1,Peru,2094.66
Monkey,Emperor Tamarin,23,0.46,1,1,Peru,2779.65
Monkey,Emperor Tamarin,15,0.45,2,1,Brazil,3891.69
Monkey,Emperor Tamarin,11,0.53,1,1,Peru,2664.26
Monkey,Emperor Tamarin,9,0.54,1,0,Peru,3366.9
Monkey,Emperor Tamarin,31,0.51,0,0,Brazil,2553.96
Monkey,Emperor Tamarin,53,0.56,0,1,Peru,2514.65
Monkey,Emperor Tamarin,8,0.49,2,1,Peru,3729.47
Monkey,Emperor Tamarin,56,0.57,1,1,Brazil,3211.28
Monkey,Emperor Tamarin,10,0.42,1,1,Peru,2899.53
Monkey,Emperor Tamarin,60,0.46,2,0,Brazil,2891.45
Monkey,Emperor Tamarin,19,0.44,1,1,Brazil,3039.91
Monkey,Emperor Tamarin,32,0.53,1,1,Brazil,2748.17
Monkey,Emperor Tamarin,14,0.52,2,1,Brazil,3794.15
Monkey,Emperor Tamarin,22,0.52,1,1,Brazil,2578.5
Monkey,Emperor Tamarin,8,0.55,0,0,Brazil,2594.28
Monkey,Emperor Tamarin,6,0.42,1,1,Brazil,3338.98
Monkey,Emperor Tamarin,34,0.53,1,1,Brazil,2262.96
Monkey,Emperor Tamarin,31,0.52,1,1,Peru,3079.18
Monkey,Emperor Tamarin,60,0.58,2,1,Peru,2743.75
Monkey,Emperor Tamarin,7,0.49,2,1,Brazil,3841.12
Monkey,Emperor Tamarin,10,0.41,2,1,Peru,3487.82
Monkey,Emperor Tamarin,60,0.43,1,0,Peru,2249.34
Monkey,Emperor Tamarin,34,0.44,1,0,Brazil,3048.18
Monkey,Emperor Tamarin,5,0.59,1,0,Brazil,4122.69
Monkey,Emperor Tamarin,2,0.46,1,1,Peru,3344.64
Monkey,Emperor Tamarin,14,0.55,2,1,Brazil,3421.49
Monkey,Emperor Tamarin,20,0.41,2,1,Brazil,3301.38
Monkey,Emperor Tamarin,41,0.41,1,1,Peru,2334.92
Monkey,Emperor Tamarin,40,0.51,0,1,Brazil,2209.35
Monkey,Emperor Tamarin,29,0.49,1,1,Peru,2487.99
Monkey,Emperor Tamarin,55,0.44,1,1,Peru,2738.19
Monkey,Emperor Tamarin,37,0.57,1,1,Peru,2046.9
Monkey,Emperor Tamarin,60,0.48,2,1,Peru,2527.03
Monkey,Emperor Tamarin,15,0.59,0,1,Brazil,3016.68
Monkey,Emperor Tamarin,50,0.57,1,1,Brazil,2858.95
Monkey,Emperor Tamarin,4,0.51,1,0,Peru,3676.88
Monkey,Emperor Tamarin,23,0.57,1,1,Peru,2955.54
Monkey,Emperor Tamarin,10,0.53,2,1,Peru,3027.19
Monkey,Emperor Tamarin,45,0.57,1,1,Peru,2132.2
Monkey,Emperor Tamarin,32,0.56,1,1,Peru,3113.32
Monkey,Emperor Tamarin,15,0.56,1,1,Peru,3443.57
Monkey,Emperor Tamarin,53,0.46,0,1,Peru,2889.7
Monkey,Emperor Tamarin,8,0.45,2,0,Brazil,3902.74
Monkey,Emperor Tamarin,8,0.53,1,1,Brazil,3489.41
Monkey,Emperor Tamarin,44,0.43,2,1,Brazil,3047.66
Monkey,Emperor Tamarin,7,0.58,0,1,Peru,2998.32
Monkey,Emperor Tamarin,12,0.52,1,1,Brazil,2659.83
Monkey,Emperor Tamarin,8,0.45,2,1,Brazil,4356.88
Monkey,Emperor Tamarin,9,0.49,0,1,Brazil,3535.71
Monkey,Emperor Tamarin,3,0.42,2,1,Brazil,4352.01
Monkey,Emperor Tamarin,60,0.42,2,0,Brazil,2608.87
Monkey,Emperor Tamarin,25,0.4,1,0,Peru,2667.16
Monkey,Emperor Tamarin,19,0.55,1,1,Peru,3369.4
Monkey,Emperor Tamarin,7,0.49,2,0,Peru,3546.19
Monkey,Emperor Tamarin,16,0.45,2,1,Brazil,3173.98
Monkey,Emperor Tamarin,34,0.47,1,1,Brazil,2848.47
Monkey,Emperor Tamarin,20,0.48,0,1,Peru,2892.14
Monkey,Emperor Tamarin,8,0.45,2,1,Peru,3924.71
Monkey,Emperor Tamarin,17,0.6,0,0,Brazil,2345.03
Monkey,Emperor Tamarin,15,0.6,1,1,Peru,2678.41
Monkey,Emperor Tamarin,17,0.47,1,1,Peru,3009.6
Monkey,Emperor Tamarin,48,0.5,1,1,Peru,2817.26
Monkey,Emperor Tamarin,25,0.5,1,1,Peru,3070.4
Monkey,Emperor Tamarin,33,0.53,1,1,Brazil,2924.62
Monkey,Emperor Tamarin,21,0.43,2,1,Peru,3491.35
Monkey,Emperor Tamarin,18,0.49,0,1,Peru,3102.83
